ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09
2024-12-30T10:29:45.000000000Z,2024-12-30T10:29:45.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1797,6BH5,1.2495,1.2497,8,48,7,7,1.2494,1.2498,9,31,5,5,1.2493,1.2499,13,22,5,5,1.2492,1.25,35,11,1,3,1.2491,1.2501,36,27,7,4,1.249,1.2502,40,13,6,3,1.2489,1.2503,21,26,5,4,1.2488,1.2504,33,49,4,3,1.2487,1.2505,25,22,7,7,1.2486,1.2506,46,46,3,5
2024-12-30T10:29:50.000000000Z,2024-12-30T10:29:50.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1798,6BH5,1.2495,1.2497,47,8,3,2,1.2494,1.2498,35,5,6,1,1.2493,1.2499,46,5,5,4,1.2492,1.25,12,39,3,2,1.2491,1.2501,22,14,2,5,1.249,1.2502,28,26,1,5,1.2489,1.2503,45,22,6,6,1.2488,1.2504,26,10,6,6,1.2487,1.2505,15,45,7,4,1.2486,1.2506,24,42,4,7
2024-12-30T10:29:55.000000000Z,2024-12-30T10:29:55.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1799,6BH5,1.2494,1.2496,26,43,1,3,1.2493,1.2497,20,22,5,6,1.2492,1.2498,10,13,2,4,1.2491,1.2499,37,42,3,2,1.249,1.25,48,33,7,1,1.2489,1.2501,320,112,6,4,1.2488,1.2502,10,22,1,2,1.2487,1.2503,46,23,6,2,1.2486,1.2504,24,18,1,4,1.2485,1.2505,41,46,6,2
2024-12-30T10:30:00.000000000Z,2024-12-30T10:30:00.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1800,6BH5,1.2495,1.2497,11,40,5,4,1.2494,1.2498,72,376,6,5,1.2493,1.2499,17,10,7,5,1.2492,1.25,38,6,1,6,1.2491,1.2501,14,25,5,4,1.249,1.2502,44,25,2,2,1.2489,1.2503,33,26,2,7,1.2488,1.2504,40,41,2,3,1.2487,1.2505,360,280,3,2,1.2486,1.2506,37,10,5,4
2024-12-30T10:30:05.000000000Z,2024-12-30T10:30:05.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1801,6BH5,1.2495,1.2497,13,29,7,4,1.2494,1.2498,30,31,4,5,1.2493,1.2499,35,21,7,1,1.2492,1.25,17,35,4,1,1.2491,1.2501,49,34,2,4,1.249,1.2502,43,33,5,4,1.2489,1.2503,27,21,5,5,1.2488,1.2504,35,16,7,6,1.2487,1.2505,49,9,3,4,1.2486,1.2506,14,16,6,6
2024-12-30T10:30:10.000000000Z,2024-12-30T10:30:10.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1802,6BH5,1.2494,1.2496,29,25,3,5,1.2493,1.2497,44,24,1,3,1.2492,1.2498,7,47,4,5,1.2491,1.2499,10,25,4,2,1.249,1.25,8,16,3,5,1.2489,1.2501,11,44,2,6,1.2488,1.2502,29,10,3,3,1.2487,1.2503,168,72,4,2,1.2486,1.2504,49,45,3,4,1.2485,1.2505,6,22,3,3
2024-12-30T10:30:15.000000000Z,2024-12-30T10:30:15.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1803,6BH5,1.2494,1.2496,9,28,1,2,1.2493,1.2497,15,14,7,3,1.2492,1.2498,47,11,5,5,1.2491,1.2499,39,12,7,4,1.249,1.25,16,35,3,5,1.2489,1.2501,11,40,7,7,1.2488,1.2502,40,10,5,1,1.2487,1.2503,7,43,2,6,1.2486,1.2504,29,41,5,7,1.2485,1.2505,45,12,2,6
2024-12-30T10:30:20.000000000Z,2024-12-30T10:30:20.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1804,6BH5,1.2495,1.2497,46,30,2,2,1.2494,1.2498,37,36,1,3,1.2493,1.2499,15,25,3,7,1.2492,1.25,39,20,4,7,1.2491,1.2501,46,23,2,6,1.249,1.2502,8,44,4,5,1.2489,1.2503,30,47,7,5,1.2488,1.2504,33,31,7,4,1.2487,1.2505,14,38,7,4,1.2486,1.2506,36,28,5,3
2024-12-30T10:30:25.000000000Z,2024-12-30T10:30:25.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1805,6BH5,1.2495,1.2497,32,28,6,4,1.2494,1.2498,7,16,2,3,1.2493,1.2499,42,33,4,5,1.2492,1.25,33,33,6,2,1.2491,1.2501,42,30,6,2,1.249,1.2502,13,32,6,2,1.2489,1.2503,23,48,3,7,1.2488,1.2504,24,6,7,2,1.2487,1.2505,9,12,3,7,1.2486,1.2506,18,32,2,6
2024-12-30T10:30:30.000000000Z,2024-12-30T10:30:30.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1806,6BH5,1.2494,1.2496,24,8,6,3,1.2493,1.2497,24,47,1,1,1.2492,1.2498,24,45,5,3,1.2491,1.2499,13,13,7,1,1.249,1.25,42,26,3,1,1.2489,1.2501,21,28,1,1,1.2488,1.2502,13,17,3,2,1.2487,1.2503,35,35,3,1,1.2486,1.2504,16,25,1,2,1.2485,1.2505,13,8,5,1
2024-12-30T10:30:35.000000000Z,2024-12-30T10:30:35.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1807,6BH5,1.2494,1.2496,144,176,1,2,1.2493,1.2497,31,45,5,6,1.2492,1.2498,36,10,2,1,1.2491,1.2499,18,49,2,4,1.249,1.25,320,48,5,4,1.2489,1.2501,44,13,7,5,1.2488,1.2502,22,34,5,3,1.2487,1.2503,24,29,2,5,1.2486,1.2504,39,29,5,3,1.2485,1.2505,25,16,5,3
2024-12-30T10:30:40.000000000Z,2024-12-30T10:30:40.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1808,6BH5,1.2494,1.2496,25,21,7,4,1.2493,1.2497,37,12,1,2,1.2492,1.2498,45,21,7,5,1.2491,1.2499,30,14,7,7,1.249,1.25,12,49,5,2,1.2489,1.2501,28,32,6,3,1.2488,1.2502,6,14,5,3,1.2487,1.2503,29,6,1,5,1.2486,1.2504,34,5,7,1,1.2485,1.2505,33,43,7,7
2024-12-30T10:30:45.000000000Z,2024-12-30T10:30:45.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1809,6BH5,1.2495,1.2497,40,14,6,4,1.2494,1.2498,34,14,4,6,1.2493,1.2499,11,37,4,6,1.2492,1.25,20,20,2,7,1.2491,1.2501,32,23,6,2,1.249,1.2502,44,25,1,3,1.2489,1.2503,43,15,2,4,1.2488,1.2504,24,47,7,4,1.2487,1.2505,40,37,5,5,1.2486,1.2506,22,13,2,5
2024-12-30T10:30:50.000000000Z,2024-12-30T10:30:50.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1810,6BH5,1.2494,1.2496,6,6,5,4,1.2493,1.2497,38,38,4,4,1.2492,1.2498,27,37,7,3,1.2491,1.2499,19,15,7,5,1.249,1.25,18,47,2,1,1.2489,1.2501,25,29,2,3,1.2488,1.2502,35,45,2,6,1.2487,1.2503,27,42,4,7,1.2486,1.2504,48,6,6,2,1.2485,1.2505,38,41,1,3
2024-12-30T10:30:55.000000000Z,2024-12-30T10:30:55.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1811,6BH5,1.2494,1.2496,18,12,1,5,1.2493,1.2497,11,19,1,6,1.2492,1.2498,40,18,6,6,1.2491,1.2499,40,18,4,1,1.249,1.25,12,19,6,5,1.2489,1.2501,31,18,7,1,1.2488,1.2502,45,14,2,3,1.2487,1.2503,26,41,4,4,1.2486,1.2504,46,36,7,1,1.2485,1.2505,24,42,5,4
2024-12-30T10:31:00.000000000Z,2024-12-30T10:31:00.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,1812,6BH5,1.2493,1.2495,13,40,1,6,1.2492,1.2496,8,48,6,4,1.2491,1.2497,38,38,1,5,1.249,1.2498,42,41,4,4,1.2489,1.2499,27,15,3,2,1.2488,1.25,23,12,4,6,1.2487,1.2501,7,45,2,7,1.2486,1.2502,5,7,7,1,1.2485,1.2503,32,9,3,4,1.2484,1.2504,12,21,1,4
2024-12-30T10:31:05.000000000Z,2024-12-30T10:31:05.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,1813,6BH5,1.2493,1.2495,264,376,7,1,1.2492,1.2496,38,37,1,2,1.2491,1.2497,35,6,7,3,1.249,1.2498,28,29,1,5,1.2489,1.2499,10,9,2,7,1.2488,1.25,25,46,3,5,1.2487,1.2501,19,14,1,7,1.2486,1.2502,35,48,4,5,1.2485,1.2503,15,25,5,6,1.2484,1.2504,26,14,7,4
2024-12-30T10:31:10.000000000Z,2024-12-30T10:31:10.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1814,6BH5,1.2494,1.2496,27,20,3,7,1.2493,1.2497,16,37,2,5,1.2492,1.2498,43,42,5,5,1.2491,1.2499,36,27,3,3,1.249,1.25,6,13,7,2,1.2489,1.2501,5,26,5,3,1.2488,1.2502,21,26,3,5,1.2487,1.2503,384,184,3,3,1.2486,1.2504,14,39,2,5,1.2485,1.2505,34,22,5,1
2024-12-30T10:31:15.000000000Z,2024-12-30T10:31:15.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,1815,6BH5,1.2493,1.2495,46,28,1,3,1.2492,1.2496,12,22,1,6,1.2491,1.2497,15,8,2,3,1.249,1.2498,38,15,7,2,1.2489,1.2499,29,46,3,4,1.2488,1.25,49,5,4,1,1.2487,1.2501,35,6,6,4,1.2486,1.2502,160,160,4,3,1.2485,1.2503,21,43,3,5,1.2484,1.2504,12,29,1,4
2024-12-30T10:31:20.000000000Z,2024-12-30T10:31:20.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,1816,6BH5,1.2493,1.2495,25,47,4,4,1.2492,1.2496,248,296,7,7,1.2491,1.2497,8,7,6,3,1.249,1.2498,48,21,1,5,1.2489,1.2499,232,120,3,4,1.2488,1.25,32,24,7,3,1.2487,1.2501,12,36,7,4,1.2486,1.2502,48,45,4,1,1.2485,1.2503,17,42,6,4,1.2484,1.2504,46,27,3,6
2024-12-30T10:31:25.000000000Z,2024-12-30T10:31:25.000000000Z,10,1,29307,A,N,0,1.2494,0,0,0,1817,6BH5,1.2493,1.2495,43,32,6,5,1.2492,1.2496,31,14,6,4,1.2491,1.2497,49,36,7,1,1.249,1.2498,44,9,6,6,1.2489,1.2499,11,22,6,1,1.2488,1.25,10,18,2,1,1.2487,1.2501,25,39,2,2,1.2486,1.2502,17,18,4,6,1.2485,1.2503,24,36,7,1,1.2484,1.2504,21,44,3,5
2024-12-30T10:31:30.000000000Z,2024-12-30T10:31:30.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1818,6BH5,1.2494,1.2496,11,39,4,2,1.2493,1.2497,32,17,1,1,1.2492,1.2498,11,7,5,5,1.2491,1.2499,13,31,7,2,1.249,1.25,38,49,5,2,1.2489,1.2501,39,11,2,6,1.2488,1.2502,45,20,4,6,1.2487,1.2503,35,12,6,3,1.2486,1.2504,40,25,4,2,1.2485,1.2505,31,16,1,7
2024-12-30T10:31:35.000000000Z,2024-12-30T10:31:35.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1819,6BH5,1.2494,1.2496,48,44,2,4,1.2493,1.2497,7,16,7,3,1.2492,1.2498,25,42,4,7,1.2491,1.2499,23,47,2,6,1.249,1.25,16,21,2,4,1.2489,1.2501,96,176,4,3,1.2488,1.2502,47,10,4,6,1.2487,1.2503,49,47,6,6,1.2486,1.2504,40,14,4,3,1.2485,1.2505,17,27,3,3
2024-12-30T10:31:40.000000000Z,2024-12-30T10:31:40.000000000Z,10,1,29307,A,N,0,1.2495,0,0,0,1820,6BH5,1.2494,1.2496,33,14,6,6,1.2493,1.2497,35,46,7,4,1.2492,1.2498,18,44,7,2,1.2491,1.2499,44,22,2,4,1.249,1.25,20,46,7,7,1.2489,1.2501,12,21,1,2,1.2488,1.2502,28,21,7,3,1.2487,1.2503,31,26,7,6,1.2486,1.2504,16,39,4,2,1.2485,1.2505,49,28,4,7
2024-12-30T10:31:45.000000000Z,2024-12-30T10:31:45.000000000Z,10,1,29307,A,N,0,1.2496,0,0,0,1821,6BH5,1.2495,1.2497,40,39,3,1,1.2494,1.2498,45,42,7,7,1.2493,1.2499,25,33,4,3,1.2492,1.25,31,10,4,6,1.2491,1.2501,45,26,7,2,1.249,1.2502,20,8,4,4,1.2489,1.2503,12,30,7,6,1.2488,1.2504,13,30,2,3,1.2487,1.2505,29,38,3,3,1.2486,1.2506,9,16,6,1
2024-12-30T10:31:50.000000000Z,2024-12-30T10:31:50.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1822,6BH5,1.2496,1.2498,15,27,4,7,1.2495,1.2499,25,9,1,1,1.2494,1.25,36,28,1,6,1.2493,1.2501,32,27,7,5,1.2492,1.2502,25,43,5,4,1.2491,1.2503,47,40,5,5,1.249,1.2504,48,27,2,7,1.2489,1.2505,33,28,6,4,1.2488,1.2506,34,40,2,2,1.2487,1.2507,43,42,7,2
2024-12-30T10:31:55.000000000Z,2024-12-30T10:31:55.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1823,6BH5,1.2497,1.2499,16,14,1,4,1.2496,1.25,34,17,3,3,1.2495,1.2501,43,16,2,4,1.2494,1.2502,8,31,7,4,1.2493,1.2503,8,32,4,4,1.2492,1.2504,296,272,3,3,1.2491,1.2505,25,24,7,1,1.249,1.2506,280,288,1,7,1.2489,1.2507,46,20,5,7,1.2488,1.2508,18,26,7,7
2024-12-30T10:32:00.000000000Z,2024-12-30T10:32:00.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1824,6BH5,1.2497,1.2499,9,30,4,3,1.2496,1.25,30,12,3,3,1.2495,1.2501,5,24,2,7,1.2494,1.2502,7,43,6,3,1.2493,1.2503,40,16,2,3,1.2492,1.2504,6,35,5,7,1.2491,1.2505,6,31,2,3,1.249,1.2506,11,30,5,6,1.2489,1.2507,29,20,1,7,1.2488,1.2508,18,44,1,7
2024-12-30T10:32:05.000000000Z,2024-12-30T10:32:05.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1825,6BH5,1.2498,1.25,49,5,5,5,1.2497,1.2501,23,39,3,5,1.2496,1.2502,18,16,4,6,1.2495,1.2503,11,9,3,1,1.2494,1.2504,15,12,6,4,1.2493,1.2505,38,35,7,5,1.2492,1.2506,26,17,1,5,1.2491,1.2507,27,14,1,1,1.249,1.2508,6,15,5,1,1.2489,1.2509,11,45,1,1
2024-12-30T10:32:10.000000000Z,2024-12-30T10:32:10.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1826,6BH5,1.2497,1.2499,47,42,3,4,1.2496,1.25,14,30,6,3,1.2495,1.2501,24,30,5,4,1.2494,1.2502,17,11,3,3,1.2493,1.2503,48,7,4,3,1.2492,1.2504,5,37,2,3,1.2491,1.2505,28,39,5,5,1.249,1.2506,392,160,7,2,1.2489,1.2507,18,37,2,1,1.2488,1.2508,34,14,7,5
2024-12-30T10:32:15.000000000Z,2024-12-30T10:32:15.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1827,6BH5,1.2496,1.2498,240,144,7,6,1.2495,1.2499,43,5,7,7,1.2494,1.25,38,5,1,2,1.2493,1.2501,43,36,2,6,1.2492,1.2502,39,35,4,4,1.2491,1.2503,25,14,3,1,1.249,1.2504,9,28,4,3,1.2489,1.2505,14,20,5,7,1.2488,1.2506,10,31,5,5,1.2487,1.2507,37,14,3,4
2024-12-30T10:32:20.000000000Z,2024-12-30T10:32:20.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1828,6BH5,1.2496,1.2498,20,11,5,4,1.2495,1.2499,39,13,1,4,1.2494,1.25,30,48,3,5,1.2493,1.2501,35,17,6,2,1.2492,1.2502,10,48,3,6,1.2491,1.2503,12,13,5,7,1.249,1.2504,16,32,7,4,1.2489,1.2505,39,33,2,2,1.2488,1.2506,14,11,2,2,1.2487,1.2507,39,42,2,4
2024-12-30T10:32:25.000000000Z,2024-12-30T10:32:25.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1829,6BH5,1.2496,1.2498,17,28,2,7,1.2495,1.2499,15,24,3,5,1.2494,1.25,35,40,6,6,1.2493,1.2501,27,36,1,2,1.2492,1.2502,33,6,3,4,1.2491,1.2503,15,11,6,6,1.249,1.2504,12,32,6,5,1.2489,1.2505,10,5,7,5,1.2488,1.2506,10,41,7,2,1.2487,1.2507,8,14,5,7
2024-12-30T10:32:30.000000000Z,2024-12-30T10:32:30.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1830,6BH5,1.2497,1.2499,22,11,6,7,1.2496,1.25,47,46,2,6,1.2495,1.2501,42,14,1,4,1.2494,1.2502,25,31,2,4,1.2493,1.2503,30,30,3,4,1.2492,1.2504,29,43,3,6,1.2491,1.2505,45,39,5,4,1.249,1.2506,24,10,5,7,1.2489,1.2507,40,21,1,5,1.2488,1.2508,48,39,2,1
2024-12-30T10:32:35.000000000Z,2024-12-30T10:32:35.000000000Z,10,1,29307,A,N,0,1.2497,0,0,0,1831,6BH5,1.2496,1.2498,15,42,1,5,1.2495,1.2499,33,17,5,5,1.2494,1.25,32,19,3,4,1.2493,1.2501,7,33,3,3,1.2492,1.2502,43,39,1,5,1.2491,1.2503,29,34,3,2,1.249,1.2504,11,43,3,2,1.2489,1.2505,25,22,2,2,1.2488,1.2506,44,33,1,6,1.2487,1.2507,10,23,7,1
2024-12-30T10:32:40.000000000Z,2024-12-30T10:32:40.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1832,6BH5,1.2497,1.2499,10,16,5,6,1.2496,1.25,8,19,6,5,1.2495,1.2501,10,26,6,1,1.2494,1.2502,12,43,6,6,1.2493,1.2503,7,33,3,3,1.2492,1.2504,36,25,6,4,1.2491,1.2505,32,8,6,2,1.249,1.2506,48,21,7,4,1.2489,1.2507,5,35,2,6,1.2488,1.2508,41,29,6,1
2024-12-30T10:32:45.000000000Z,2024-12-30T10:32:45.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1833,6BH5,1.2498,1.25,19,38,7,5,1.2497,1.2501,6,44,3,5,1.2496,1.2502,19,17,7,6,1.2495,1.2503,21,40,7,2,1.2494,1.2504,42,42,6,2,1.2493,1.2505,42,45,6,6,1.2492,1.2506,38,49,4,3,1.2491,1.2507,43,40,6,5,1.249,1.2508,31,7,3,5,1.2489,1.2509,39,41,6,5
2024-12-30T10:32:50.000000000Z,2024-12-30T10:32:50.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1834,6BH5,1.2498,1.25,21,18,7,4,1.2497,1.2501,9,22,2,7,1.2496,1.2502,42,45,1,3,1.2495,1.2503,29,24,6,3,1.2494,1.2504,25,38,1,6,1.2493,1.2505,17,30,2,5,1.2492,1.2506,34,24,7,6,1.2491,1.2507,20,6,2,1,1.249,1.2508,47,32,2,5,1.2489,1.2509,20,12,1,4
2024-12-30T10:32:55.000000000Z,2024-12-30T10:32:55.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1835,6BH5,1.2499,1.2501,33,46,6,4,1.2498,1.2502,6,38,7,2,1.2497,1.2503,36,34,6,3,1.2496,1.2504,45,31,1,6,1.2495,1.2505,7,28,3,7,1.2494,1.2506,43,25,5,4,1.2493,1.2507,30,40,1,2,1.2492,1.2508,13,22,4,2,1.2491,1.2509,7,6,5,1,1.249,1.251,45,7,1,6
2024-12-30T10:33:00.000000000Z,2024-12-30T10:33:00.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1836,6BH5,1.2498,1.25,21,7,7,7,1.2497,1.2501,39,32,7,7,1.2496,1.2502,46,17,6,3,1.2495,1.2503,30,48,3,4,1.2494,1.2504,42,14,6,1,1.2493,1.2505,18,38,6,6,1.2492,1.2506,10,22,6,4,1.2491,1.2507,7,9,6,3,1.249,1.2508,9,14,5,6,1.2489,1.2509,46,17,3,4
2024-12-30T10:33:05.000000000Z,2024-12-30T10:33:05.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1837,6BH5,1.2497,1.2499,34,40,5,6,1.2496,1.25,45,37,5,4,1.2495,1.2501,10,21,6,7,1.2494,1.2502,22,42,4,6,1.2493,1.2503,5,47,2,7,1.2492,1.2504,48,12,3,2,1.2491,1.2505,45,37,3,5,1.249,1.2506,24,5,7,1,1.2489,1.2507,15,43,6,7,1.2488,1.2508,40,24,1,7
2024-12-30T10:33:10.000000000Z,2024-12-30T10:33:10.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1838,6BH5,1.2498,1.25,27,28,5,1,1.2497,1.2501,21,43,2,6,1.2496,1.2502,42,42,6,1,1.2495,1.2503,272,64,5,2,1.2494,1.2504,33,23,5,3,1.2493,1.2505,13,20,3,2,1.2492,1.2506,11,21,1,2,1.2491,1.2507,26,49,4,7,1.249,1.2508,40,29,4,5,1.2489,1.2509,35,34,1,7
2024-12-30T10:33:15.000000000Z,2024-12-30T10:33:15.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1839,6BH5,1.2498,1.25,22,41,3,5,1.2497,1.2501,19,33,5,5,1.2496,1.2502,13,41,2,1,1.2495,1.2503,42,14,6,4,1.2494,1.2504,13,7,3,3,1.2493,1.2505,32,45,7,6,1.2492,1.2506,36,22,6,6,1.2491,1.2507,20,7,5,1,1.249,1.2508,41,34,6,6,1.2489,1.2509,40,10,1,4
2024-12-30T10:33:20.000000000Z,2024-12-30T10:33:20.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1840,6BH5,1.2497,1.2499,29,29,6,1,1.2496,1.25,312,80,3,4,1.2495,1.2501,30,35,5,7,1.2494,1.2502,30,32,2,4,1.2493,1.2503,11,21,7,6,1.2492,1.2504,27,30,2,6,1.2491,1.2505,25,41,3,6,1.249,1.2506,11,31,4,3,1.2489,1.2507,14,20,3,7,1.2488,1.2508,120,384,5,5
2024-12-30T10:33:25.000000000Z,2024-12-30T10:33:25.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1841,6BH5,1.2497,1.2499,25,34,1,7,1.2496,1.25,27,23,4,5,1.2495,1.2501,6,7,1,4,1.2494,1.2502,26,46,1,4,1.2493,1.2503,20,30,4,7,1.2492,1.2504,25,27,4,4,1.2491,1.2505,32,43,4,4,1.249,1.2506,18,35,1,1,1.2489,1.2507,34,13,1,6,1.2488,1.2508,32,20,5,1
2024-12-30T10:33:30.000000000Z,2024-12-30T10:33:30.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1842,6BH5,1.2498,1.25,13,47,2,7,1.2497,1.2501,36,47,6,6,1.2496,1.2502,37,30,3,1,1.2495,1.2503,42,16,3,3,1.2494,1.2504,11,26,3,6,1.2493,1.2505,24,12,6,2,1.2492,1.2506,27,27,4,1,1.2491,1.2507,48,26,3,2,1.249,1.2508,5,14,2,7,1.2489,1.2509,23,33,6,7
2024-12-30T10:33:35.000000000Z,2024-12-30T10:33:35.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1843,6BH5,1.2498,1.25,15,34,3,6,1.2497,1.2501,43,29,5,4,1.2496,1.2502,26,33,3,2,1.2495,1.2503,19,24,2,3,1.2494,1.2504,46,8,4,1,1.2493,1.2505,31,11,2,5,1.2492,1.2506,27,40,7,6,1.2491,1.2507,39,45,3,7,1.249,1.2508,25,12,2,4,1.2489,1.2509,22,42,7,4
2024-12-30T10:33:40.000000000Z,2024-12-30T10:33:40.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1844,6BH5,1.2498,1.25,25,49,6,5,1.2497,1.2501,15,10,6,1,1.2496,1.2502,43,28,4,2,1.2495,1.2503,29,31,2,1,1.2494,1.2504,17,43,2,6,1.2493,1.2505,8,27,4,5,1.2492,1.2506,64,216,5,5,1.2491,1.2507,272,296,6,4,1.249,1.2508,11,34,3,1,1.2489,1.2509,21,47,4,1
2024-12-30T10:33:45.000000000Z,2024-12-30T10:33:45.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1845,6BH5,1.2498,1.25,7,48,2,4,1.2497,1.2501,14,37,6,2,1.2496,1.2502,30,43,2,1,1.2495,1.2503,6,44,5,3,1.2494,1.2504,8,39,3,1,1.2493,1.2505,27,43,3,1,1.2492,1.2506,24,47,2,6,1.2491,1.2507,19,36,2,2,1.249,1.2508,13,9,2,1,1.2489,1.2509,34,9,6,4
2024-12-30T10:33:50.000000000Z,2024-12-30T10:33:50.000000000Z,10,1,29307,A,N,0,1.25,0,0,0,1846,6BH5,1.2499,1.2501,44,39,2,4,1.2498,1.2502,24,15,4,7,1.2497,1.2503,46,34,4,5,1.2496,1.2504,22,9,4,6,1.2495,1.2505,43,18,3,4,1.2494,1.2506,15,36,5,3,1.2493,1.2507,32,35,7,6,1.2492,1.2508,10,26,5,2,1.2491,1.2509,38,42,6,7,1.249,1.251,26,44,3,4
2024-12-30T10:33:55.000000000Z,2024-12-30T10:33:55.000000000Z,10,1,29307,A,N,0,1.2499,0,0,0,1847,6BH5,1.2498,1.25,39,27,5,1,1.2497,1.2501,10,28,2,4,1.2496,1.2502,368,152,5,2,1.2495,1.2503,49,11,6,4,1.2494,1.2504,28,30,6,5,1.2493,1.2505,23,45,6,3,1.2492,1.2506,29,26,1,7,1.2491,1.2507,19,34,5,6,1.249,1.2508,29,37,3,5,1.2489,1.2509,20,9,3,2
2024-12-30T10:34:00.000000000Z,2024-12-30T10:34:00.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1848,6BH5,1.2497,1.2499,26,14,4,7,1.2496,1.25,39,18,7,1,1.2495,1.2501,30,33,2,4,1.2494,1.2502,27,14,7,2,1.2493,1.2503,5,7,1,2,1.2492,1.2504,9,19,2,2,1.2491,1.2505,30,33,7,4,1.249,1.2506,5,32,6,7,1.2489,1.2507,45,16,6,2,1.2488,1.2508,39,15,1,1
2024-12-30T10:34:05.000000000Z,2024-12-30T10:34:05.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1849,6BH5,1.2497,1.2499,46,33,2,7,1.2496,1.25,5,41,2,2,1.2495,1.2501,41,14,5,6,1.2494,1.2502,8,11,6,7,1.2493,1.2503,24,32,7,3,1.2492,1.2504,144,96,3,6,1.2491,1.2505,6,12,3,3,1.249,1.2506,10,15,1,4,1.2489,1.2507,34,49,7,4,1.2488,1.2508,23,18,2,7
2024-12-30T10:34:10.000000000Z,2024-12-30T10:34:10.000000000Z,10,1,29307,A,N,0,1.2498,0,0,0,1850,6BH5,1.2497,1.2499,47,28,5,6,1.2496,1.25,22,39,5,6,1.2495,1.2501,38,7,6,7,1.2494,1.2502,46,35,7,1,1.2493,1.2503,21,11,3,5,1.2492,1.2504,6,19,5,5,1.2491,1.2505,6,29,3,4,1.249,1.2506,42,23,2,6,1.2489,1.2507,35,17,5,3,1.2488,1.2508,23,41,1,7
